user_id,id,rating
125369,261,10
125386,949,8
125398,31704,8
125430,800,6
125439,33,9
125453,32182,10
125499,35330,4
125524,4052,6
125532,22199,4
125553,31374,7
125603,2476,8
125646,5420,7
125751,13585,6
125768,9863,8
125813,24277,7
125831,39463,5
125846,15775,7
125853,2899,6
125867,523,9
125907,198,8
125938,15225,7
125958,9617,8
125958,33354,8
125990,10793,6
126028,13601,10
126079,8339,7
126115,34881,10
126147,27775,9
126171,29786,8
126224,31240,10
126224,12293,10
126228,7017,5
126235,32281,4
126246,9253,9
126264,6675,8
126305,34383,3
126316,36108,3
126370,157,7
126392,33209,5
126393,22535,9
126467,38408,7
126473,10080,10
126510,240,9
126511,9100,7
126511,2321,7
126523,37521,9
126586,14397,7
126593,9756,7
126651,38524,10
126664,10719,9
126695,18679,4
126696,18857,3
126698,8246,8
126802,35968,6
126803,31859,7
126803,10213,8
126809,35000,6
126809,29419,5
126809,15195,9
126857,10620,7
126870,6704,4
126888,35883,7
126889,11979,9
126905,15051,10
126926,30831,7
126976,10643,9
127008,495,6
127048,1210,10
127048,617,8
127066,38329,7
127074,32309,3
127087,21659,7
127090,23459,6
127110,528,7
127118,37475,8
127229,17819,10
127235,9314,6
127275,33197,10
127358,2680,6
127386,317,8
127408,32615,6
127483,36456,10
127508,538,7
127515,4793,6
127515,560,7
127517,13357,7
127557,11741,8
127585,28701,9
127590,733,4
127600,32542,7
127601,11843,7
127617,40136,7
127628,431,9
127706,38002,8
127807,4654,5
127819,3456,6
127819,916,10
127895,34881,6
127947,35760,8
127958,2235,4
127976,34612,9
127995,5,8
128071,22043,8
128077,13667,4
128082,16732,5
128088,660,7
128157,376,9
128176,20745,7
128249,13367,8
128251,38883,10
128377,387,8
128383,28891,9
128449,3731,8
128470,12115,6
128510,32,6
128514,9253,10
128519,22199,7
128546,11785,7
128623,8074,10
128641,16782,9
128665,3667,5
128730,38707,7
128831,1723,10
128855,29755,8
128869,31637,7
128939,10620,10
128960,35714,4
128976,642,6
128982,8768,8
128994,15039,10
129021,63,8
129042,37924,7
129085,1564,7
129134,28223,8
129155,11235,8
129204,13939,8
129251,123,9
129283,9734,6
129297,3323,9
129345,4744,3
129415,9587,7
129483,2236,8
129576,37999,9
129597,11617,6
129604,770,9
129643,596,6
129679,21855,9
129731,37347,8
129752,1525,8
129839,23421,4
129859,18139,9
129870,36873,9
129875,19221,8
129900,20479,7
129958,8676,9
129965,3731,10
130006,19363,5
130039,11757,9
130054,178,8
130091,205,10
130111,2025,8
130125,1840,8
130188,14199,6
130201,29067,6
130214,29017,7
130224,41168,7
130231,32948,8
130233,32267,6
130311,36565,8
130366,28069,7
130391,12049,6
130405,7088,8
130427,37956,6
130496,36485,8
130499,35905,9
130510,8074,5
130625,28223,9
130642,32899,3
130648,2001,10
130649,11111,8
130655,39196,8
130682,41353,7
130682,413,3
130683,19369,8
130698,35788,8
130700,490,7
130702,2142,7
130748,35581,5
130751,39468,7
130875,20919,5
130885,28701,10
130952,28025,8
130980,66,10
131000,31181,9
131093,12565,9
131152,39326,5
131153,3456,10
131154,12175,7
131158,6746,8
131174,27525,8
131277,905,9
131283,1,8
131287,27775,6
131324,32899,7
131359,1557,9
131375,20509,8
131440,18397,7
131496,145,10
131499,40591,10
131582,39811,7
131588,11079,9
131684,249,8
131836,28105,7
131939,39468,9
131949,34577,7
132162,6201,9
132170,9367,7
132241,40542,7
132299,30544,7
132307,27857,5
132443,28447,5
132473,894,7
132480,442,10
132540,2002,9
132586,5958,5
132606,17681,4
132609,38329,8
132612,2167,9
132625,2963,9
132664,19489,8
132707,16001,9
132753,1192,5
132765,36896,8
132803,22687,10
132808,32867,9
132852,80,6
132863,11499,8
132864,33255,9
132900,204,6
132935,5081,9
132987,430,6
133058,11111,6
133130,33,9
133172,35968,9
133204,4081,9
133250,64,8
133375,10521,8
133378,269,6
133381,14741,6
133425,32215,5
133457,1816,4
133560,34881,7
133599,21167,8
133603,19391,7
133639,5717,7
133730,190,9
133737,16934,9
133747,157,6
133753,34933,7
133756,199,10
133772,26349,5
133781,17549,10
133783,31240,7
133785,32023,9
133804,4437,8
133838,31610,6
133850,59,6
133882,24415,8
133888,30015,8
133900,2236,9
133940,5342,5
133940,4654,8
134004,974,8
134086,6,6
134094,38735,7
134144,15039,9
134292,21563,7
134311,357,6
134334,6547,8
134344,431,9
134393,4799,8
134393,7455,6
134393,7059,6
134393,11009,7
134439,522,8
134455,6347,7
134467,36220,8
134480,226,7
134505,32983,7
134563,523,9
134603,12355,8
134612,21939,10
134613,1686,9
134658,30296,8
134698,1686,9
134738,21995,8
134798,1204,6
134807,39545,8
134944,34822,10
134982,13267,8
134983,1689,8
134983,16894,8
135037,19769,7
135127,570,5
135134,270,6
135143,6114,9
135156,28,8
135292,2966,7
135294,17791,6
135299,23321,8
135324,9693,5
135325,13333,10
135376,19255,7
135400,15225,9
135435,229,6
135437,7311,9
135510,35790,8
135552,13939,10
135608,523,8
135707,120,8
135738,6347,7
135775,29941,3
135793,2993,2
135804,2251,7
135809,35847,6
135818,33783,7
135818,5204,8
135818,19315,7
135824,155,6
135976,16417,7
135992,36275,10
136039,23209,7
136059,986,9
136072,5279,8
136073,6024,7
136194,41433,7
136234,990,8
136330,205,6
136378,8630,6
136469,23289,8
136484,71,7
136501,355,7
136523,39574,8
136528,1532,5
136549,6987,6
136698,227,7
136746,5205,10
136747,14093,1
136797,31737,8
136800,2993,7
136817,6372,7
136828,11741,8
136836,1032,8
136870,9260,8
136883,31240,8
137020,21659,8
137061,15809,9
137133,11843,8
137239,450,9
137319,32171,10
137437,7674,7
137674,16782,9
137682,13161,8
137742,37247,9
137763,10029,6
137778,10259,7
137846,9776,10
137871,11771,8
137925,265,7
138091,36098,9
138146,22319,7
138195,763,7
138195,26441,7
138221,9617,8
138231,38940,5
138336,894,6
138343,2397,6
138411,1119,7
138451,7791,8
138506,338,9
138526,1335,6
138534,13161,9
138570,4879,6
138583,357,6
138631,2573,6
138683,20815,9
138691,11021,5
138729,6880,5
138781,36119,5
138809,17513,5
138829,12471,9
138834,34822,10
138861,1575,8
138884,13585,8
138911,24011,7
138936,19369,6
138973,228,7
138987,756,10
139016,33255,8
139024,19163,9
139087,208,8
139101,6201,8
139105,9919,8
139146,40932,5
139198,31240,9
139200,27655,7
139203,15451,8
139244,24997,10
139250,39198,8
139265,27821,7
139330,185,6
139367,23847,7
139385,20507,6
139419,40483,5
139613,13759,8
139641,11013,7
139652,16782,9
139685,22199,8
139704,38000,10
139755,38524,10
139765,2312,5
139772,5252,8
139879,40483,7
139931,36456,7
139981,8769,9
140013,36474,7
140066,16638,6
140066,40497,7
140088,31964,9
140089,30187,8
140098,11319,8
140131,36407,5
140141,25781,7
140149,2228,8
140164,223,9
140200,239,6
140218,15051,8
140234,10087,7
140236,16742,7
140271,5204,10
140271,2369,7
140276,22297,8
140278,1689,7
140293,9917,5
140302,19285,6
140311,1535,10
140362,18753,8
140456,28621,6
140459,10389,7
140472,40148,6
140481,13561,7
140491,25099,6
140509,7059,8
140517,6746,7
140590,30771,7
140603,8479,8
140607,1732,6
140627,33206,10
140629,490,7
140638,36511,4
140663,15051,10
140709,4155,10
140735,31710,5
140751,2025,8
140764,31240,10
140843,23273,10
140890,790,8
140926,27,3
140961,15225,6
141037,2966,9
141058,32901,9
141096,2116,7
141122,3974,7
141167,6171,5
141219,2418,8
141258,21899,8
141292,2236,9
141361,66,8
141393,14741,7
141393,355,7
141467,17641,7
141489,38594,8
141531,38544,6
141573,10519,8
141606,1691,9
141651,11757,8
141671,934,10
141698,5610,7
141774,6351,8
141831,53,7
141833,79,8
141929,81,10
141963,1270,7
142086,1,9
142146,8100,7
142253,4163,9
142271,10805,7
142305,3447,7
142307,27441,7
142337,34577,6
142370,29803,8
142428,9253,10
142492,10087,9
142492,34902,8
142503,2001,9
142504,8516,8
142537,4551,7
142564,38329,7
142588,464,7
142597,33502,7
142613,28725,9
142616,18139,7
142672,5205,9
142699,35262,8
142702,4382,7
142817,10162,9
142896,23847,8
142940,10456,9
142953,7817,7
143012,1532,7
143024,205,9
143028,26055,9
143082,21659,7
143083,2155,6
143102,199,8
143124,102,6
143124,2129,8
143166,37621,7
143258,6127,6
143274,1117,8
143307,5734,6
143346,4382,8
143402,164,8
143413,5039,8
143438,9941,9
143442,23273,8
143557,28299,7
143559,18139,8
143597,25159,8
143604,38972,5
143615,987,5
143643,6547,9
143646,11633,6
143693,1887,8
143713,2313,8
143891,1842,9
143931,4181,8
143974,32937,7
144124,20689,8
144139,6956,10
144192,3220,6
144201,28387,10
144237,874,9
144319,437,7
144400,11499,7
144416,7674,8
144443,12293,6
144476,20583,9
144531,849,10
144540,11499,8
144559,139,7
144606,33091,8
144613,33377,1
144653,267,7
144709,8516,7
144815,1509,6
144825,6548,6
144841,8247,8
144842,6974,5
144852,34591,7
144853,62,5
144864,8479,8
144878,23755,9
144882,6377,6
144926,32287,10
144955,9756,9
144977,40591,9
144996,6675,8
145031,21647,6
145156,33845,7
145244,32937,10
145284,1357,10
145330,35639,8
145338,9041,10
145359,15201,8
145375,34577,9
145379,11757,6
145435,18679,9
145458,958,10
145461,36896,7
145514,11499,8
145523,31138,9
145568,3457,7
145603,6948,10
145641,28825,7
145759,37086,7
145798,6280,4
145833,16894,9
145872,24991,2
145952,30279,7
145971,3588,9
145984,1361,9
146007,24139,10
146096,32924,6
146128,40262,8
146161,31859,8
146178,33142,5
146199,36027,2
146242,1358,10
146246,36245,8
146249,19951,4
146383,270,4
146419,35240,8
146429,12189,9
146455,528,8
146537,34541,9
146541,39235,7
146555,4262,3
146556,1536,8
146585,14027,5
146637,9790,9
146710,14227,7
146721,16385,6
146727,8086,7
146735,19369,9
146778,3457,10
146824,1696,7
146846,31404,9
146866,28907,7
147006,25681,7
147014,121,9
147022,35363,6
147031,1535,9
147065,5177,9
147090,36049,6
147150,5365,7
147232,38081,7
147232,38936,6
147248,5958,8
147257,2404,7
147285,12419,7
147381,35320,7
147470,22297,10
147481,14741,8
147493,16498,8
147649,9515,8
147668,9989,7
147682,1469,7
147703,24833,8
147764,20047,8
147769,18671,4
147795,14345,7
147819,34825,6
147886,34497,5
147933,16700,7
147940,936,6
147986,35848,8
148018,12883,7
148024,199,10
148059,32338,5
148104,2952,9
148146,256,7
148147,1535,7
148186,33206,8
148232,403,6
148238,36286,6
148302,39198,8
148303,2001,10
148333,846,10
148336,40056,8
148357,40221,6
148385,35757,7
148413,169,8
148457,41389,8
148576,23225,6
148606,138,9
148765,16001,8
148775,27,8
148809,10020,8
148851,15197,9
148877,1604,7
148902,10110,6
148925,17537,7
148982,849,9
149035,27991,7
149111,21603,7
149149,20785,8
149217,24415,7
149244,11633,9
149275,32282,10
149300,23385,7
149318,597,9
149333,19123,3
149439,13937,8
149446,30296,7
149494,10465,6
149494,813,7
149497,14967,6
149501,38360,6
149525,11977,9
149525,32189,8
149564,6747,7
149589,469,6
149605,4477,6
149609,35120,9
149611,9117,9
149704,1725,4
149807,11741,8
149842,41389,8
149845,37446,2
149845,356,7
149935,1195,9
149956,4535,7
149973,30296,8
150058,32294,1
150068,1535,9
150099,29831,7
150109,14719,10
150135,33254,6
150225,33012,7
150351,1117,4
150410,10884,6
150495,9754,9
150496,31181,8
150506,2993,10
150518,34125,8
150609,22535,10
150691,579,5
150725,7593,8
150753,28851,8
150768,8795,10
150787,1553,7
150802,10308,9
150863,36474,6
150871,14835,10
150900,3901,9
150921,33393,8
151011,6862,7
151015,23847,10
151148,32485,7
151169,4224,10
151249,4224,9
151251,37521,8
151286,1015,9
151287,889,7
151313,6347,8
151335,6747,8
151576,20651,10
151579,6205,6
151632,33206,10
151710,14513,9
151761,521,7
151780,3712,6
151790,23755,8
151900,11843,9
151908,4798,7
151923,16592,6
151936,173,6
152005,10834,7
152005,11785,7
152224,154,5
152250,30015,10
152319,32995,2
152331,3231,7
152405,34161,8
152453,4581,8
152473,12531,7
152503,1497,6
152520,2993,6
152561,35264,4
152589,15417,10
152596,1639,6
152619,36470,5
152619,40392,7
152624,5940,8
152638,30831,6
152731,122,8
152753,8293,7
152793,26349,8
152793,5114,9
152797,9919,8
152809,6702,8
152811,27775,7
152819,853,9
152890,37999,6
152923,35067,8
152968,32995,7
153140,72,10
153183,467,9
153187,16518,6
153256,24365,7
153374,4535,5
153384,6645,6
153396,22117,8
153401,1889,4
153405,1072,9
153439,448,7
153508,1691,8
153579,12293,7
153619,3588,10
153622,12549,6
153628,31096,3
153720,25157,7
153740,934,8
153778,31845,4
153783,30654,8
153785,1699,10
153821,32615,9
153840,9062,4
153907,16417,7
154015,8230,6
154180,19815,9
154228,34902,8
154301,5081,9
154487,3515,8
154507,15051,9
154517,21703,7
154563,20159,10
154590,40230,7
154633,10110,9
154646,9617,8
154651,329,8
154765,14513,8
154792,18507,6
154826,24151,6
154840,489,8
154903,15085,6
154928,35857,9
154946,33352,8
154959,1818,7
155034,11577,9
155155,1526,9
155170,37210,7
155264,14289,7
155294,31964,8
155307,462,9
155342,32951,7
155420,37510,9
155452,36317,8
155457,4087,9
155560,5902,3
155688,10161,7
155718,4081,10
155751,17643,7
155780,30355,8
155831,8246,9
155913,288,9
155937,16498,8
155947,24833,8
155953,2904,10
155957,38671,8
155990,11061,10
155998,29803,5
156058,4262,8
156061,777,8
156081,19953,6
156081,1923,8
156087,35180,10
156118,437,9
156126,5341,9
156185,30240,9
156215,18893,8
156245,6746,7
156322,29067,8
156331,23209,5
156347,6637,4
156374,37799,7
156383,1338,2
156387,36949,10
156476,25781,7
156493,19109,8
156637,5940,8
156657,22689,9
156720,33161,6
156801,2251,7
156801,31964,8
156922,995,8
156940,37579,5
157011,815,9
157119,40221,7
157122,19111,8
157139,37347,7
157171,1506,7
157227,30458,8
157281,25241,8
157284,329,9
157313,41389,6
157363,2016,10
157449,33475,8
157508,39468,9
157509,11061,7
157512,20,7
157546,33255,9
157560,35073,7
157619,30654,8
157674,34176,6
157676,195,7
157733,9756,9
157758,15689,7
157763,24833,9
157771,23289,8
157823,19815,10
157875,7674,6
157901,20473,6
157984,35180,9
157995,17389,9
158052,32901,8
158079,14741,5
158136,5034,6
158152,38940,6
158164,6380,7
158236,7592,8
158236,740,7
158241,31490,9
158258,22535,8
158318,16668,9
158339,31519,7
158385,41468,7
158436,29067,8
158453,23479,10
158466,2873,7
158468,32998,7
158469,5298,2
158479,33103,3
158479,20031,5
158479,28883,5
158549,270,8
158693,33221,7
158719,16918,8
158781,6172,7
158796,53,8
158822,205,8
158840,35673,7
158842,39468,8
158861,10029,7
158862,916,5
158920,19815,9
158934,37450,8
158942,4059,8
158968,10379,8
159021,38939,7
159051,6547,7
159209,5300,8
159249,36456,5
159253,11843,8
159274,36632,2
159274,34391,7
159304,1195,7
159351,270,10
159421,22839,6
159422,37999,4
159434,14749,7
159454,11757,10
159475,1210,8
159504,32,9
159515,34599,5
159516,14345,10
159530,23847,8
159537,76,7
159559,31240,7
159581,339,10
159599,2494,6
159609,5774,6
159663,11887,8
159699,19123,7
159731,1008,7
159753,10719,9
159815,20507,9
159868,1543,6
159904,1723,6
159904,6205,4
159914,14719,8
159977,34513,10
159997,37799,8
160023,5419,7
160071,17265,8
160076,6347,8
160077,31621,7
160079,34934,8
160141,9314,7
160175,1195,9
160185,9656,9
160186,32615,9
160270,35639,8
160294,20507,8
160364,3225,6
160389,1215,7
160396,265,9
160401,38000,9
160407,1575,4
160470,35851,8
160481,1015,10
160488,1388,1
160552,37799,7
160565,7875,8
160793,2447,5
160797,7647,8
160810,868,6
160909,37744,3
161030,7062,8
161031,2606,7
161064,23385,10
161122,1536,7
161155,30311,7
161178,19163,7
161246,467,9
161268,24629,9
161279,8457,8
161284,21273,7
161363,5277,7
161506,36649,8
161522,893,8
161564,34289,4
161616,4382,8
161689,825,7
161743,1023,7
161777,9471,7
161790,9314,6
161828,5042,7
161898,39921,10
161921,9911,6
161987,777,10
162003,257,3
162003,60,6
162013,9253,9
162033,1530,7
162050,481,7
162098,6351,10
162146,15689,5
162178,23277,8
162192,36864,7
162211,24439,8
162303,2025,8
162324,2506,5
162352,25777,9
162379,12679,7
162404,20509,6
162453,6802,8
162489,14811,9
162512,30503,6
162520,9355,5
162538,23289,8
162544,133,3
162599,38383,7
162657,4722,7
162660,1519,8
162666,37341,8
162692,6205,9
162721,40454,6
162781,8648,7
162792,5114,10
162795,591,7
162875,11757,10
162930,8675,7
162999,11633,6
163021,7593,5
163028,18679,7
163052,39547,9
163071,15583,7
163080,13125,9
163112,1210,10
163143,152,8
163180,40623,1
163196,35964,5
163205,5764,8
163210,30778,6
163210,38883,6
163212,28779,10
163235,28851,9
163281,37522,7
163334,339,10
163377,1591,6
163465,270,6
163486,14131,9
163493,9203,6
163518,5081,8
163553,1569,5
163567,9919,8
163570,27633,8
163603,5118,7
163631,31608,7
163636,31598,9
163659,9510,5
163666,19369,7
163877,43,8
163929,9969,10
163976,846,9
164016,30782,4
164033,4898,8
164056,28999,9
164091,17187,9
164134,22071,7
164142,31804,8
164166,1343,3
164184,37347,6
164245,6746,8
164339,198,7
164363,3342,9
164369,12445,10
164379,31490,7
164389,10863,10
164410,164,7
164417,2924,8
164420,121,9
164423,32937,9
164428,28617,8
164435,4896,10
164440,11313,7
164440,16866,7
164482,1034,6
164491,4382,6
164523,30370,9
164533,10258,5
164553,5307,9
164595,24991,9
164635,2001,8
164640,1840,7
164642,80,8
164963,20931,6
164963,5300,8
164981,523,10
165017,15037,6
165025,28825,8
165033,19815,8
165066,8841,9
165123,202,7
165153,853,6
165229,31890,7
165250,1699,8
165321,1554,7
165426,12859,7
165466,32995,6
165472,33,10
165474,1531,8
165504,15377,8
165510,30016,6
165514,40206,8
165552,34096,6
165556,27989,8
165609,32995,8
165641,40256,6
165669,8937,6
165712,27601,7
165721,16524,8
165732,2986,7
165734,8348,8
165746,10711,8
165809,11005,6
165854,6347,9
165879,9656,8
165884,32262,7
165919,31722,6
165928,849,7
165958,326,5
165997,13543,6
166078,35241,8
166095,28999,9
166173,6033,8
166268,14227,10
166277,17389,8
166398,6547,7
166434,1210,7
166438,249,8
166464,245,8
166468,34561,8
166503,232,9
166528,355,8
166616,10033,6
166625,4082,6
166708,31804,6
166917,31757,8
166953,5717,8
166976,6548,10
167193,11241,7
167218,37561,8
167255,40010,7
167306,522,4
167324,1884,6
167377,33988,8
167387,164,10
167395,17535,6
167400,1965,7
167430,11597,8
167437,199,9
167462,16732,6
167498,25397,6
167516,5114,6
167544,63,6
167549,1810,7
167549,418,7
167551,164,8
167665,6895,5
167705,11843,7
167732,40221,7
167758,19511,7
167783,393,7
167825,4106,8
167827,4224,7
167878,20507,7
167901,849,10
167920,755,5
167956,5958,6
168010,14741,8
168011,5680,8
168046,28861,5
168145,12375,5
168166,40397,8
168169,16782,10
168209,34933,8
168245,8100,6
168255,22319,6
168267,28121,7
168339,2759,6
168340,164,6
168374,28811,7
168479,469,6
168511,21603,7
168529,40591,10
168538,72,7
168585,38572,4
168635,35363,8
168668,2665,8
168694,32491,9
168748,38883,8
168910,21511,6
168910,3784,6
168939,12281,8
168957,18119,9
168957,16742,7
168977,33486,8
169002,6707,7
169008,28927,10
169131,2540,8
169185,37364,7
169198,29785,7
169208,35639,10
169209,7768,8
169211,10578,7
169268,1487,7
169287,10080,10
169311,495,7
169328,33142,7
169401,35776,10
169423,10232,5
169425,24751,5
169536,36838,9
169563,14511,8
169605,30346,10
169606,513,9
169617,2904,10
169677,10471,6
169780,10076,9
169808,11319,10
169816,28497,6
169878,40046,7
169882,121,9
169884,39607,5
169888,10153,8
169969,27947,7
170041,10012,7
170182,14397,9
170182,1211,7
170206,133,8
170218,1346,10
170285,2246,5
170293,5681,9
170298,34658,5
170378,38329,10
170454,157,7
170485,13759,7
170553,761,8
170563,5,8
170574,21797,9
170605,10620,8
170607,36896,8
170723,32182,9
170744,21339,7
170800,1571,8
170870,23273,10
170954,22535,8
170967,16498,10
171035,30464,5
171048,894,7
171077,34823,9
171129,19775,7
171164,36456,10
171167,5680,8
171183,31758,10
171206,1250,8
171282,35946,7
171330,38040,8
171378,849,10
171434,34647,7
171447,461,9
171461,5529,7
171461,35458,7
171484,790,9
171503,24703,8
171524,1818,7
171637,918,10
171652,2001,9
171706,14813,9
171725,275,7
171771,39607,6
171790,38524,9
171831,3508,8
171852,41380,7
171930,20031,5
171934,39565,9
171972,2904,10
172003,478,8
172026,31181,9
172056,1887,8
172070,126,7
172102,437,8
172230,23673,8
172255,822,8
172278,23605,6
172290,24037,10
172298,31634,1
172309,57,7
172441,9989,8
172469,10521,8
172500,19769,2
172546,28999,8
172557,11843,10
172571,3457,9
172573,1506,9
172614,1953,9
172637,861,8
172641,18247,5
172658,1604,8
172780,12531,9
172813,37525,8
172861,9919,9
172882,29786,8
172910,28677,10
173009,483,7
173046,9379,6
173154,34620,6
173154,2966,8
173212,16910,8
173308,20899,8
173316,38659,5
173345,36267,10
173361,38993,9
173361,31845,7
173381,9041,6
173395,4938,6
173511,936,7
173554,23321,10
173636,16444,8
173640,11111,9
173687,2001,8
173711,31765,6
173805,6645,6
173860,10620,10
173862,334,7
173877,31737,2
173912,9181,8
173919,936,6
173930,34148,4
173963,16700,6
173998,208,9
174005,6023,8
174025,40228,6
174138,4130,9
174257,10620,7
174270,9611,6
174349,17341,9
174359,3455,6
174369,3174,7
174423,22359,5
174426,16664,9
174445,1943,7
174520,11887,8
174520,22135,7
174522,32083,6
174538,32574,7
174546,10893,6
174546,1815,9
174564,20457,7
174588,5940,7
174673,5680,7
174673,1117,7
174703,9806,7
174787,21677,2
174860,18507,8
174879,523,8
174967,523,8
174978,5205,8
174990,8460,7
174991,13331,8
175001,330,8
175001,27831,8
175017,4224,10
175020,6895,8
175057,400,9
175059,22135,8
175086,24231,7
175186,6547,7
175386,121,6
175393,34822,9
175407,34962,6
175486,10030,9
175549,2476,4
175571,3086,7
175599,3466,7
175635,17247,6
175643,33475,5
175667,19291,7
175701,4280,8
175709,4866,8
175778,10080,8
175785,32901,10
175801,22319,7
175847,24415,7
175919,19769,5
175961,790,9
175988,19369,5
176080,543,9
176090,5177,8
176175,38787,6
176177,19221,8
176179,12531,10
176182,1010,9
176185,28025,7
176197,31722,8
176220,34933,6
176232,1095,7
176251,339,9
176264,6547,8
176346,1535,10
176360,372,9
176364,467,9
176370,18179,9
176375,5233,8
176383,8934,6
176384,23289,9
176438,30749,8
176442,9515,7
176483,28825,10
176563,1462,7
176570,121,8
176611,23755,8
176638,27441,7
176700,3896,9
176728,267,10
176744,2808,6
176853,530,8
176858,14529,4
176892,24,8
176914,326,8
176945,18897,8
176947,15583,5
177039,97,10
177046,164,9
177059,32,8
177069,270,6
177093,31163,8
177095,918,10
177160,28497,9
177165,30,8
177178,1636,8
177200,11633,7
177226,32542,7
177269,36840,2
177297,15863,7
177326,355,7
177381,34152,6
177432,34240,8
177482,4010,7
177549,2034,7
177582,6586,7
177600,5365,9
177760,28223,6
177770,32729,6
177770,9919,5
177821,967,9
177856,1965,4
177870,30831,8
177876,15417,5
177891,16241,9
177917,34437,10
177941,14719,10
177992,34321,7
178026,30749,5
178064,18677,8
178116,34213,6
178138,21085,9
178304,2904,10
178332,10418,10
178342,4151,5
178342,205,7
178358,3588,9
178362,9515,8
178367,35760,9
178391,29095,9
178392,30458,7
178399,36885,10
178437,19845,6
178454,449,7
178466,20899,8
178512,8557,8
178565,1,4
178576,14719,10
178621,32995,10
178841,28805,9
178910,10271,10
178911,199,6
178916,25099,5
178955,14349,7
178974,2251,9
178977,7674,8
178984,36475,8
179013,759,9
179024,11061,9
179105,21881,8
179176,20785,7
179179,16894,10
179185,33221,8
179197,5114,10
179198,2195,5
179258,16916,8
179258,37869,7
179305,11597,9
179309,15951,5
179348,10079,7
179429,5,9
179475,4224,8
179489,8876,7
179514,2563,8
179525,31859,8
179711,2953,7
179742,100,6
179755,4181,10
179763,713,7
179819,264,8
179853,6862,8
179880,39597,7
179881,18153,5
179892,120,10
179933,33129,6
179933,30187,8
179960,1575,9
179973,35790,8
179999,121,5
180053,20655,6
180060,5277,8
180069,31636,7
180120,16099,7
180134,34904,8
180155,24745,7
180229,23199,10
180237,4214,7
180239,31174,8
180242,36949,8
180267,2926,6
180320,33095,9
180330,34766,7
180361,12477,9
180421,8074,9
180505,35823,7
180505,8211,8
180540,23399,5
180540,18523,8
180594,1218,9
180834,10073,10
180836,33486,8
180848,38481,7
180854,1856,8
180876,1575,10
180997,338,8
181019,8516,9
181086,4535,8
181151,31798,6
181192,35673,6
181237,32729,8
181263,38422,9
181358,2236,8
181380,34240,9
181381,40776,9
181406,621,8
181411,3002,9
181427,22547,5
181492,5204,8
181528,22101,8
181568,30,9
181574,205,9
181583,5356,8
181597,32899,9
181620,37347,6
181649,2398,7
181653,1721,9
181706,35466,9
181711,33377,5
181711,14685,7
181874,33489,6
181876,5081,8
181929,40221,8
181959,2994,10
181985,1313,8
181995,37221,8
181998,28623,8
182079,31173,7
182082,1686,8
182168,438,3
182212,14513,7
182235,14397,9
182241,12255,7
182277,1575,10
182280,13507,1
182280,35072,4
182294,32282,8
182308,341,7
182330,8278,6
182421,38389,6
182458,6166,7
182527,138,8
182560,1,9
182563,6682,5
182575,45,8
182650,37141,7
182694,27787,7
182716,28171,10
182720,7858,8
182753,28851,10
182795,38000,9
182805,9260,9
182838,17831,8
182889,19285,8
182935,24997,3
182952,18411,7
182955,32188,9
182957,5680,7
182970,27891,6
183021,5507,8
183039,2581,5
183140,41105,5
183179,18893,5
183226,62,6
183280,4999,9
183314,36847,5
183322,23079,6
183388,466,8
183419,37450,10
183430,6547,10
183437,23283,9
183537,7785,9
183549,853,7
183585,38408,7
183626,323,6
183763,61,4
183846,1689,7
183860,30240,7
183960,2236,10
183996,4483,7
184003,9253,10
184046,16498,7
184099,39094,7
184107,10719,6
184122,430,8
184303,372,6
184319,1132,8
184384,8516,6
184413,20651,6
184470,6573,8
184530,32899,7
184539,227,10
184563,39534,7
184638,30,10
184642,5530,4
184671,6573,7
184769,29101,6
184770,13601,5
184780,39456,9
184783,34437,10
184799,15863,5
184802,597,8
184861,32281,8
184895,21327,7
184980,27727,8
185037,120,8
185085,11757,8
185097,31043,5
185106,11013,8
185126,6,9
185133,30727,9
185135,31245,7
185137,28055,4
185168,209,8
185180,38555,7
185191,984,6
185234,13667,10
185240,9062,8
185253,36633,6
185294,35484,8
185339,32094,4
185351,15809,8
185373,22961,7
185376,9756,8
185386,13659,5
185528,1520,7
185570,21863,7
185594,33089,8
185762,8937,8
185767,12355,8
185836,1,10
185843,17895,4
185871,18679,9
185929,27957,7
185991,10793,9
186020,28701,9
186039,37982,7
186043,34599,8
186066,8676,1
186066,31771,8
186141,29095,8
186151,36726,7
186151,30831,10
186166,7017,7
186222,12429,5
186268,40815,10
186273,984,4
186288,12549,10
186288,21059,7
186325,38735,5
186423,3655,6
186496,35145,6
186500,1519,9
186528,8934,8
186548,15911,7
186563,18295,6
186578,15315,7
186617,2025,10
186689,19111,8
186814,19815,8
186877,40083,5
186935,36896,8
186945,10087,9
186945,33206,5
186966,10418,8
187000,33003,7
187029,13659,7
187115,35413,8
187146,187,8
187196,25157,9
187264,389,8
187291,21507,5
187292,7471,7
187327,10067,8
187345,8074,9
187394,25,6
187407,20787,7
187409,6163,6
187427,14735,9
187470,10087,9
187501,3515,6
187550,37614,6
187566,8516,8
187574,2400,8
187585,861,9
187627,12057,8
187636,17895,7
187653,157,8
187659,7655,10
187678,904,4
187715,13587,8
187724,10620,10
187811,32962,9
187863,6746,10
187873,21569,6
187873,6288,7
187888,16498,7
187977,37722,7
188195,23847,9
188218,15315,8
188256,14513,9
188296,36688,10
188331,22297,8
188492,19815,8
188502,710,8
188544,1617,7
188587,36456,9
